-2.502379695605628967e+09 7.870176357665137621e+05 -1.229147266752729891e+06 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.437099999999999745e+24 1.464200000000000000e+04 1.375300000000000000e+13
-2.497554895605628967e+09 -8.360623642334862379e+05 1.264652733247270109e+06 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.437099999999999745e+24 1.464200000000000000e+04 1.375300000000000000e+13
-2.505997095605628967e+09 6.265577635766513646e+06 -4.947472667527298909e+05 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.508347195605628967e+09 2.261177635766513646e+06 8.778227332472701091e+05 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.506177995605628967e+09 1.933577635766513878e+06 -5.794247266752730124e+06 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.499877516605628967e+09 6.074777635766513646e+06 -6.225447266752730124e+06 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.496526195605628967e+09 7.977877635766513646e+06 5.718727332472701091e+05 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.498786695605628967e+09 4.502777635766513646e+06 7.386352733247269876e+06 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.503627295605628967e+09 -1.975522364233486122e+06 7.697952733247269876e+06 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.505778995605628967e+09 -6.432922364233486354e+06 1.176752733247270109e+06 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.502316195605628967e+09 -5.585022364233486354e+06 -6.286947266752730124e+06 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.495447595605628967e+09 -9.540823642334862379e+05 -7.391347266752730124e+06 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.491407195605628967e+09 1.623477635766513878e+06 -4.237072667527298909e+05 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.494538195605628967e+09 -2.692822364233486354e+06 6.310052733247269876e+06 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.498225195605628967e+09 -8.529822364233486354e+06 9.185727332472701091e+05 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.493937495605628967e+09 -6.314622364233486354e+06 5.302527332472701091e+05 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.640799999999999774e+24 1.317000000000000000e+04 1.185700000000000000e+13
-2.501631595605628967e+09 -2.144323642334861797e+05 1.508975273324727081e+07 6.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.798899999999999609e+24 1.047300000000000000e+04 8.602800000000000000e+12
