-2.196330390731245518e+09 -4.540988564128544927e+08 -2.914966297586463094e+08 6.249057894753020719e+02 -2.881493506798587418e+02 2.805214897063919466e+01 5.437099999999999745e+24 3.101124409104703972e+01 9.056703204104427338e+09
-2.105670556453693867e+09 -5.746547430226671696e+08 -1.937624597446214259e+08 6.100541758005127804e+02 -1.779481941030805672e+02 1.777272171241131389e+02 5.437099999999999745e+24 3.002942651740094959e+01 9.364424669998016357e+09
-2.074999521435882092e+09 -3.126284014313204288e+08 -9.485600581913854182e+07 7.215008142856388531e+02 -4.628749248821161189e+01 -2.056683971074733677e+02 5.640799999999999774e+24 3.182171827856977941e+01 8.015038419721785545e+09
-2.056854285996691704e+09 -3.910859048251703978e+08 -1.744124772842694074e+07 7.153599719041629896e+02 5.868839099183500707e+01 -9.778481585099673623e+01 5.640799999999999774e+24 3.154102365370838612e+01 7.812272439132205009e+09
-2.348872716612917900e+09 -5.259374555460938811e+08 -1.542513235681676865e+08 6.361158860645540472e+02 -4.121648628472959786e+01 1.698101904115000877e+02 5.640799999999999774e+24 3.232885409626717177e+01 8.491785426718771935e+09
-2.345099757896446705e+09 -3.911111922092352509e+08 2.717772795820294414e+06 7.204398279135945131e+02 1.825762421312116999e+02 -2.446099620771329342e+01 5.640799999999999774e+24 3.162718230534040487e+01 7.589911972780757904e+09
-2.335455173095317364e+09 -3.032999299339138269e+08 -1.570339250689960420e+08 7.087753972269464384e+02 -4.958758824217292727e+01 -1.528020071315435757e+02 5.640799999999999774e+24 3.180295986292458821e+01 8.528856364214097023e+09
-2.054086002212724924e+09 -3.471657103078278899e+08 -2.100101717196884155e+08 6.808202049263711615e+02 -2.182227616113667921e+02 -1.614833557768717185e+02 5.640799999999999774e+24 3.134144107744037910e+01 8.503287469425867081e+09
-2.056283489009533882e+09 -4.154394267370457649e+08 -1.918393712296200693e+08 6.630738501767592652e+02 -1.914681372160380306e+02 -6.307535241688357530e+01 5.640799999999999774e+24 3.200878176197245040e+01 7.808248177380902290e+09
-2.083105880052879810e+09 -5.229742901056866646e+08 -1.536913140696586967e+08 6.373200801590425044e+02 -1.279525928174984415e+02 9.790859901936538279e+01 5.640799999999999774e+24 3.226934572517374988e+01 7.963310157083909035e+09
-2.314574175758817196e+09 -2.763032391751883626e+08 -6.040213781855981052e+07 7.422443949892368664e+02 8.202051459835178093e+01 -1.968164484183884895e+02 5.640799999999999774e+24 3.145627307144311757e+01 8.317978439041391373e+09
-2.107769606151512623e+09 -5.112852825872844458e+08 -2.158424036138046086e+08 6.252892005345117923e+02 -2.088924668490716101e+02 8.742895194798117586e+01 5.640799999999999774e+24 3.341074958507213211e+01 8.659015379336454391e+09
-2.258627882378778934e+09 -4.708943725243813396e+08 -2.784189683587034941e+08 6.227113155966470686e+02 -2.489212553369560794e+02 6.783463237544114577e+01 5.640799999999999774e+24 3.236501293282718450e+01 8.487614652479459763e+09
-2.399819023500163555e+09 -4.147240605827408433e+08 -1.690688848299713433e+08 6.690506331054558586e+02 -4.564215101130376695e+01 2.328424433139457150e+01 5.640799999999999774e+24 3.141637485092002180e+01 8.415874888334202766e+09
-2.192175693984313011e+09 -6.003088155705442429e+08 -1.105905233554641455e+08 6.227550860808008792e+02 -3.023799105370796880e+01 2.364576392181321864e+02 5.640799999999999774e+24 3.179143574076418943e+01 7.823227202921521187e+09
-2.174776125158740520e+09 -5.867261398462435007e+08 -1.781528042838171721e+08 6.100146345739979097e+02 -1.328005219562377874e+02 2.125812671967426866e+02 5.640799999999999774e+24 3.180282535174531233e+01 9.352331144565008163e+09
-2.090934915621726513e+09 -5.572614453802169561e+08 -7.742109005628025532e+07 6.453247676498538112e+02 -1.599862791760689440e+01 1.490284790633119201e+02 5.798899999999999609e+24 3.279949775362818087e+01 6.740056250804399490e+09
-2.048556595450367928e+09 -4.670765959832637906e+08 -1.402377797136968672e+08 6.591227501778434998e+02 -1.200278532594778795e+02 9.008181506701152585e+00 5.798899999999999609e+24 3.432550894319393109e+01 8.150849616512398720e+09
-2.094929496738021851e+09 -3.864824064537962079e+08 -2.432042522142413259e+08 6.594860819205583766e+02 -2.523481840087634680e+02 -9.472855633577449908e+01 5.798899999999999609e+24 3.339735490610654978e+01 9.108730706323434830e+09
-2.151782217622179985e+09 -3.578786636080644727e+08 -2.645607215082859695e+08 6.635329882014590339e+02 -2.641486547431102281e+02 -1.213414173868548858e+02 5.798899999999999609e+24 3.374765165665105116e+01 9.292102666721387863e+09
-2.146464682120027542e+09 -4.906919784405257702e+08 -2.641340602913730145e+08 6.198456960620989094e+02 -2.654290635500177586e+02 6.765882066409075435e+01 5.798899999999999609e+24 3.323474630870300928e+01 8.323600548746397972e+09
-2.296131866975000858e+09 -5.170861294861988425e+08 1.611450427625877969e+07 6.823839885923407564e+02 1.856393711132433566e+02 1.436162875066498827e+02 5.798899999999999609e+24 3.235017416548866720e+01 8.233645807200160980e+09
-2.087291105367546320e+09 -3.085607639365472198e+08 -1.644889066629223526e+08 7.051739844698138313e+02 -1.420309625016624295e+02 -2.083659162659607489e+02 5.798899999999999609e+24 3.334550269453742288e+01 7.360825342496755600e+09
-2.051869394934075356e+09 -3.594290099522124529e+08 -1.450115895819489658e+08 6.933543233333928129e+02 -1.257719806595236349e+02 -1.444553528308652801e+02 5.798899999999999609e+24 3.377043079362434952e+01 7.442012859750074387e+09
-2.141607659641612530e+09 -2.770171409213640690e+08 -1.882093776410336494e+08 7.094976813256605510e+02 -1.581502163685550784e+02 -2.397544831385680766e+02 5.798899999999999609e+24 3.323508730255487365e+01 8.029124904895500183e+09
-2.152508081296749592e+09 -3.255095478089884520e+08 -3.535929696736760903e+06 7.404913535789116850e+02 1.101459401302575571e+02 -1.674762792415921524e+02 5.798899999999999609e+24 3.332055355175869948e+01 7.826537407834659576e+09
-2.209233711118553638e+09 -2.705956244821020365e+08 -1.938691565060000718e+08 7.101757612284751531e+02 -1.439377833211158304e+02 -2.317937336865064992e+02 5.798899999999999609e+24 3.349970585673835188e+01 7.392001895792199135e+09
-2.246049075329076290e+09 -4.048904712887921333e+08 -2.936273038694190383e+08 6.405746384084742431e+02 -2.748507272446623801e+02 -2.995919678576904488e+01 5.798899999999999609e+24 3.281227833795973936e+01 9.738403973487274170e+09
-2.281609135621638775e+09 -5.660879202536944151e+08 -1.984334580315623283e+08 6.116959820119923279e+02 -1.266886686181433532e+02 2.101882445199301230e+02 5.798899999999999609e+24 3.336234947648213023e+01 7.380282190541275978e+09
